created_at,verified,favorite_count,retweet_count,twitter_engagement,clean_text,topic,topic_revised,topic_final
2020-01-27T07:16:46Z,FALSE,837,381,1218,#coronavirus #Mongolia has closed its border with #China The Mongolian cabinet has banned public gatherings and closed all schools. These are preventive safety measures to stop the spread of the coronavirus. At least one country is doing the right thing,,,
2020-02-10T16:05:03Z,FALSE,620,596,1216,"""First we'll admonish you if you refuse to undo the damage you have made and apologize."" A group of police in #Shenzhen City arrive at the home of a woman who posted about #Coronavirus on social media, telling her to delete it or else face consequences.",,,
2020-01-25T23:05:18Z,FALSE,718,496,1214,"Security forces in China's Wuhan, which is under quarantine because of the deadly #coronavirus, try to get presumably sick people into a van by force",,,
2020-01-27T23:14:14Z,FALSE,828,386,1214,"I saw this post on Facebook regarding the coronavirus. I thought Id share it here. ----- Wuhan Virus, China Corona Virus 2019-nCoV NCVIP nCoV #WuhanVirus #coronavirus #wuhan #corona #virus #china #NCVIP #nCoV",,,
2020-02-02T01:42:28Z,TRUE,995,218,1213,#coronavirus: 2nd #AirIndia flight from #Wuhan takes off for #Delhi with 323 Indian citizens on board. 7 Maldives citizens also being evacuated. Total Indians evacuated is 647 in both the flights which includes 282 students,,,
2020-01-25T22:40:12Z,TRUE,639,573,1212,Breaking: Dr David Williams announces Canadas first presumptive positive case or #coronavirus,,,
2020-01-29T01:59:47Z,TRUE,707,501,1208,Live: Construction underway for #Wuhan makeshift hospitals for novel #coronavirus patients,,,
2020-01-31T06:41:02Z,TRUE,816,389,1205,"#Breaking: The claim by @ScottMorrisonMP that there was a charge for previous evacuations has been challenged by this man, who was extracted from Egypt during the Arab Spring. It's time to ditch the $1000 fee. Via @dailytelegraph #coronavirus #auspol",,,
2020-02-08T02:06:50Z,FALSE,628,573,1201,Chinese medical workers are sealing another apartment building due to #coronavirus quarantine.,,,
2020-01-31T06:17:55Z,TRUE,963,236,1199,"Air India special flight to depart today from Delhi for Wuhan (China) for the evacuation of Indians. According to Ashwani Lohani, Air India, CMD, at least 400 Indians will be evacuated today. The flight will take off at 12 pm and will return by 2 am tomorrow. #Coronavirus",,,
2020-02-02T08:34:25Z,FALSE,775,419,1194,Think someone is lying to you? First check to see if they bothered to add any variability whatsoever in the model they are using to supposedly report actual numbers from a complex system. #coronavirus,,,
2020-02-08T17:56:41Z,FALSE,758,436,1194,"This ones for the Indian Twitteratis who WERE SHEDDING TEARS for Pakistan Students stuck in #Wuhan literally making emotional appeals to PM Modi Indian Govt to evacuate them on ""Humanitarian"" grounds. HERE IS YOUR PAYBACK- YOU WERE SUPPORTING THESE C******** #Coronavirus",,,
2020-01-29T15:57:07Z,FALSE,751,442,1193,WHOs director says @WHO will reconvene tomorrow to make a formal announcement whether the #coronavirus constitutes a PHEIC (Public Health Emergency of International Concern) later tomorrow. Many scientist advocates believe it is time. Lets make @DrTedros hear our thoughts.,,,
2020-02-08T05:01:44Z,TRUE,870,316,1186,Japan and the United States have each said over the last hour that one their citizens died in Wuhan after being infected with the #coronavirus.,,,
2020-01-29T00:18:54Z,FALSE,690,495,1185,"my gma works in the hospital and she sent this to me asking me to share it with as many people as i can Stay safe Be careful ! p.s. dont come into my mentions with dumb shit, instead be more aware. #coronavirus #CoronaOutbreak",,,
2020-01-29T05:08:05Z,TRUE,671,514,1185,"Wuhan coronavirus: Over 15,000 Hong Kong medical workers join new union, threaten strike unless govt closes border @krislc #HongKong #China #coronavirus #WuhanPneumonia",,,
2020-01-31T10:45:49Z,FALSE,1096,86,1182,Western society: Oh no the Coronavirus! But also: Choosing to not vaccinate my kid means they might die from measles or whooping cough. Oh well. #coronavirus,,,
2020-01-25T04:15:06Z,FALSE,584,595,1179,"What are #HongKong medical workers facing? Drawing lots to decide who will enter isolated wards Risking their lives to treat patients with #coronavirus If they survive, they have to use their paid annual leave to isolate themselves. No compensation will be given. STRIKE!",,,
2020-01-29T12:18:32Z,TRUE,1003,176,1179,IDH Hospital sources says the 43-year old Chinese woman who was tested positive for #coronavirus in Sri Lanka is recovering well after receiving treatments.,,,
2020-02-08T15:28:19Z,TRUE,1077,100,1177,Nepal Foreign Ministry: Nepal donates 1 lakh protective masks to China after breakout of #Coronavirus,,,
2020-02-12T01:56:37Z,TRUE,757,417,1174,"Coronavirus: Joshua Wongs Demosisto imports 100,000 face masks to give to underprivileged Hongkongers amid shortage @joshuawongcf @demosisto#HongKong #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak",,,
2020-01-27T14:50:00Z,TRUE,765,407,1172,"#Update: After 16 hours of construction, the 1st building of Huoshenshan Hospital in #Wuhan has completed on Monday. The hospital is expected to be handed over to the military on Feb 2 upon completion and put into use for #coronavirus patients.",,,
2020-02-04T09:40:50Z,FALSE,749,423,1172,The photos making their rounds on WeChat in times of #coronavirus panic just keep on getting more surreal.,,,
2020-02-02T02:18:31Z,FALSE,945,224,1169,"Just last week the virus killed 14 children. Now total deaths since October are up to ~10,000. This is Influenza. Coronavirus total deaths ~300 should have us alert. But, do not become overwhelmed by clickbait #Coronavirus headlines or complacent w/familiarity of flu.",,,
2020-01-25T05:20:00Z,TRUE,709,459,1168,"#Chinese authorities confirm 1st #coronavirus patient cured, discharged from hospital in #Shanghai",,,
2020-01-31T16:07:06Z,TRUE,816,350,1166,"With the growing threat of the #Coronavirus, we must take every precaution. We should ensure Americans in China can get home safely, but Im calling on @POTUS to restrict all commercial travel to and from China until this crisis ends. We cant take unnecessary risk.",,,
2020-02-08T02:30:00Z,TRUE,826,340,1166,Buckle up and dont forget you #FaceMask! Russias #Omsk cabbie taking no chances #coronavirus,,,
2020-02-10T16:00:54Z,FALSE,982,184,1166,Spotted this on the window of the Chinese takeaway in Newlyn. #coronavirus,,,
2020-02-02T00:59:00Z,TRUE,830,335,1165,"LIVE: Huoshenshan Hospital, a #SARS treatment-model facility to take in #coronavirus patients, is near completion in Wuhan, China. #pneumonia",,,
2020-02-08T03:38:59Z,FALSE,886,277,1163,#Coronavirus announces her own makeup brand called #CoronaBeauty. Launching in summer 2020.,,,
2020-02-12T23:49:55Z,FALSE,587,573,1160,"Los Angeles county is telling more than 1000 people to self-quarantine after recent travel to China. More than 1,000 people have been assigned a public health nurse and asked to self-isolate and not to go to work or school for 14 days. #coronavirus",,,
2020-01-31T15:25:12Z,FALSE,784,374,1158,#coronavirusuk #coronavirus #BorisJohnson @MattHancock why are the bus drivers escorting the UK citizens from #wuhan not wearing any protective gear? There is a medic in a hazmat suit next to them! They will have to go into quarantine. This is a serious breach in public safety,,,
2020-02-04T15:17:44Z,FALSE,927,230,1157,"Boggles my mind how people think the #coronavirus is not a real public health threat compare to flu. You think China would've put 40-60 MILLION people on LOCKDOWN, over a little flu? Or built a 1,000-bed hospital in DAYS ( building more). Is common sense really not so common?",,,
2020-02-08T18:26:19Z,FALSE,609,548,1157,2/8 #coronavirus Epoch Time interviewed a Wuhan crematorium staff- - 11 burner 50 minutes/body - two shifts each staff sleep 2-3h/day - Gov requires body pick-up within 1.5 hours after death - Estimate: this midsize crematorium cremates about 176 bodies/day. Hankou is larger.,,,
2020-01-29T05:31:36Z,FALSE,760,395,1155,"Despite the fear of #coronavirus looming over everyone's head, HKers are acting in a civilized manner, no fighting, no pushing, no stealing as masks arrive at Diamond Hill Ticketing system. One box per person by ID. Canada, this is how you ensure supply for your citizens",,,
2020-01-31T09:02:30Z,TRUE,566,589,1155,Dead man lies on an empty street at China's virus ground zero #coronavirus,,,misinformation
2020-01-31T17:51:59Z,FALSE,681,474,1155,"""I'm not even scared of death, you think I'm scared of you Chinese Communist Party?"" says 'Chen Qiushi' as he vows to continue to report to the world what he sees and hears on the ground in #Wuhan, despite the #CCP trying to censor him. #CoronaVirus",,,
2020-02-04T06:52:57Z,TRUE,635,518,1153,"Foreign Ministry spokeperson Hua Chunying said #China has shared information about #coronavirus with US since Jan 3. But #XiJingping warned ppl abt the virus spread two weeks later, Jan 20. Under authoritarian regime, ppl live like second-class citizens, the last to be informed.",,,
2020-02-10T01:54:08Z,TRUE,689,462,1151,"The #CoronavirusOutbreak has exceeded 40k confirmed cases in #China alone. Many believe that the # of infections is much higher. With China's suppression of information regarding #CoronaVirus, why would anyone believe what is uttered in Beijing?",,,
2020-02-06T18:23:03Z,FALSE,629,521,1150,"More fires in wuhan. Maybe that mysterious mist isn't working...In any event, it's just the flu so it's normal #coronavirus #CoronavirusOutbreak #Wuhan #coronaviruschina",,,personal_opinion
2020-01-31T20:00:02Z,FALSE,813,336,1149,BREAKING: US quarantines all 195 American evacuees from China at Riverside military base in California amid mounting #coronavirus concerns - KABC,,,
2020-02-08T15:06:04Z,TRUE,837,311,1148,"""Some westerners are calling the #Coronavirus the China Virus, but I don't remember people calling Zika the Brazil Virus, or Ebola the Congo Virus.""",,,
2020-01-29T08:08:27Z,FALSE,656,490,1146,"Dr Wong Ka-hing, controller of the Centre of Health Protection, gets grilled by a simple yes/no question, ""Did you suggest to the gov to close the border?"" #coronavirus #HongKongProtests",,,
2020-01-29T13:25:13Z,TRUE,715,429,1144,"Here's a timelapse of a #Coronavirus grown in a lab, which scientists hope could help them find a vaccine. More on the outbreak here:",,,
2020-02-02T00:32:01Z,TRUE,776,366,1142,"A service robot makes deliveries at a #coronavirus isolation point in Jiaxing, China. #pneumonia",,,
2020-02-06T02:50:34Z,FALSE,830,312,1142,"#coronavirus. Photos of frontline medics after they took off their masks; some wore masks for 12 hours at a stretch. 12 HOURS. Netizens hailing them as heroes as the Chinese govt glosses over lapses in alerting its own citizens over a spreading, deadly virus. @htTweets",,,
2020-02-10T20:22:41Z,FALSE,669,473,1142,China is failing to contain #coronavirus outbreak (WION).,,,
2020-01-25T05:34:59Z,TRUE,538,599,1137,@chedetofficial #Coronavirus: No plan to stop Chinese tourists from coming into the country for now - PM Dr Mahathir @chedetofficial,,,
2020-01-27T16:57:23Z,FALSE,107,1027,1134,"$WYNN and $MGM have more than 35% exposure to Greater China. Others are big #tech names such as $AAPL at 30%, $INTC at 10%, $QCOM, $MU, $AVGO, and $NVDA. $NQ_F #NQ_F Again, recycling #tradewar analysis to evaluate $SPX exposure to #China and #CoronaVirus:",,,
2020-02-10T07:11:49Z,TRUE,856,278,1134,A Helping Hand: Russia donates 13.2 tonnes of medical supplies to help fight the novel #coronavirus in China's Hubei,,,
2020-02-06T01:30:29Z,TRUE,663,468,1131,"NEW: Feb 6, 2020. Chinas #coronavirus infections rise 15% to 28018. Deaths up 14% to 563. *SARS expert: world very close to pandemic *US: 2 more evacuation flights land; no more after Thursday *Hong Kong, Japan: 5000+ cruise ship passengers quarantined @CBSNews is here.",,,
2020-02-06T11:48:02Z,TRUE,508,622,1130,When is it necessary to use a mask? #coronavirus,,,
2020-01-29T01:39:34Z,TRUE,592,536,1128,"The total number of confirmed cases of the 2019 novel #coronavirus reported from mainland China to date is 5,974. This includes 1,239 severe cases and 132 people who have died. #nCoV #nCoV2019 #2019nCoV",,,
2020-01-29T21:19:03Z,FALSE,683,442,1125,"#SARS got from 167 to 5,050 cases in 37 days #Coronavirus got from 121 to 5,974 cases in 11 days - Do the math",,,
2020-02-08T13:54:17Z,TRUE,920,205,1125,A Brazilian air force plane has evacuated an Indian from novel coronavirus-hit Wuhan in China along with a group of Brazilian citizens: Diplomatic sources #coronavirus,,,
